#{"t_start": 1760788861.0654204, "env_id": "None"}
r,l,t
15.048009,22,1720.913812
13.801959,15,1721.222722
15.224678,19,1721.551281
14.916675,23,1721.851476
14.016288,16,1722.141401
13.460453,12,1722.354129
11.927106,21,1722.754456
13.913705,14,1723.052177
16.356203,55,1724.19076
14.11598,26,1724.686443
15.540167,20,1725.13875
13.747831,15,1725.405721
15.107975,19,1725.754056
12.549422,14,1726.016876
13.697644,19,1726.281304
14.24592,19,1726.567273
20.685743,95,1728.148938
14.041357,13,1728.427867
14.410076,27,1728.865094
14.916754,29,1729.323146
15.53344,43,1730.03628
18.079207,53,1730.986121
15.152919,27,1731.550145
15.912098,19,1731.89363
16.190349,58,1733.102626
15.410582,29,1733.720876
13.649473,17,1734.101021
19.187573,78,1735.581309
18.227643,73,1737.124797
19.776041,98,1738.868245
13.274773,24,1739.29876
13.909944,23,1739.806071
15.279905,26,1740.293097
15.426973,31,1740.8595
18.411334,161,1744.054168
13.291518,10,1744.280869
19.44199,90,1746.041538
14.2389,34,1746.724302
14.281785,24,1747.156901
13.820675,14,1747.444535
13.335631,25,1747.866927
14.776274,38,1748.539051
14.803179,24,1748.887926
17.96795,42,1749.452387
14.800459,27,1749.871275
18.338834,43,1750.712534
12.322491,24,1751.181343
15.882008,28,1751.526744
15.542291,36,1752.131916
-9.378159,16,1752.44744
13.447973,13,1752.728201
15.460074,48,1753.6477
15.51725,33,1754.287218
15.096653,18,1754.61297
16.319847,34,1755.162153
13.886627,16,1755.494963
14.326775,16,1755.810354
17.216451,169,1758.800871
16.070238,48,1759.700942
16.393217,38,1760.51722
18.361853,65,1761.874436
14.439157,26,1762.329272
14.035048,24,1762.737979
21.103958,144,1765.77256
13.804594,15,1766.0621
17.260885,65,1767.315089
14.954225,28,1767.783796
16.033604,32,1768.530451
16.405616,66,1769.919755
17.748705,43,1770.717537
14.754857,18,1771.079599
14.277667,16,1771.435602
14.54286,26,1771.758983
15.436794,15,1772.0557
14.008385,20,1772.34345
14.181485,16,1772.65556
13.600628,11,1772.890104
19.671618,58,1773.94589
13.616963,9,1774.146634
13.740047,15,1774.413347
15.887055,9,1774.604171
16.692997,79,1776.067399
13.864782,13,1776.326617
15.224994,28,1776.953889
13.867948,14,1777.195385
13.422138,11,1777.424554
14.052984,16,1777.736291
13.803665,15,1778.02355
19.399662,93,1779.663803
13.099113,22,1780.063166
13.516274,15,1780.372833
15.862091,31,1780.915672
14.907859,24,1781.28921
20.470334,86,1782.885758
14.191928,27,1783.374111
13.818182,18,1783.698274
16.982596,40,1784.379142
21.158881,86,1785.993797
15.737195,25,1786.522429
13.748767,12,1786.743318
14.525486,27,1787.254481
20.898713,71,1788.550956
13.9543,31,1788.990633
18.052,32,1789.602379
13.46612,11,1789.831772
16.948893,21,1790.22803
14.448108,18,1790.548692
16.479818,18,1790.944314
13.877521,26,1791.401139
15.318078,37,1792.077081
16.31339,44,1792.939969
14.016569,12,1793.152976
13.922689,31,1793.816438
14.183407,14,1794.081847
14.461429,17,1794.399911
14.809246,10,1794.584666
13.802529,12,1794.803208
18.265844,59,1795.880218
13.287149,32,1796.427676
13.153132,8,1796.62359
17.012855,41,1797.392859
15.665083,23,1797.859417
16.334157,44,1798.503105
15.425392,23,1798.946688
14.551917,33,1799.537008
-8.746168,39,1800.333863
13.926662,19,1800.740368
16.665032,42,1801.589527
15.771418,45,1802.537568
16.919423,46,1803.282836
13.589317,27,1803.86906
14.816728,43,1804.808179
14.145244,16,1805.098583
15.714348,36,1805.766096
16.251669,34,1806.379565
15.856762,36,1807.125117
14.875282,38,1807.883963
14.061748,16,1808.096942
-10.396717,18,1808.432151
15.586337,32,1808.992169
22.142805,95,1810.781672
20.036173,79,1812.306375
14.462918,19,1812.634407
14.949311,38,1813.461571
14.127255,14,1813.744039
17.478327,80,1815.367899
14.07302,14,1815.670874
13.116331,37,1816.497582
15.823669,46,1817.362012
16.09257,31,1818.068422
14.106901,11,1818.297375
23.471351,151,1821.104172
13.799497,17,1821.401683
14.031511,18,1821.704844
13.371752,14,1822.02991
17.906431,38,1822.864562
14.327812,66,1823.933041
15.239983,36,1824.642309
13.437975,8,1824.798129
14.64791,40,1825.583871
14.20886,18,1825.904915
12.196528,17,1826.251192
16.059843,22,1826.529387
15.368424,32,1827.140584
14.209453,13,1827.380707
15.405772,23,1827.724466
17.503125,57,1828.727294
18.31092,62,1829.691986
16.11428,33,1830.282498
13.536919,16,1830.5952
16.120346,36,1831.159283
15.642294,32,1831.869795
16.190001,58,1832.878064
14.477562,17,1833.19525
14.081266,13,1833.498171
14.074788,18,1833.802787
14.381976,47,1834.782883
21.743526,286,1840.013717
14.725695,45,1840.811697
14.133051,28,1841.355783
14.694545,18,1841.716981
13.887671,20,1842.14954
17.165992,27,1842.531639
15.632534,27,1843.118798
16.590585,31,1843.700233
13.960785,13,1843.942591
14.417351,18,1844.237474
13.473407,11,1844.491284
14.129195,18,1844.791756
14.769569,40,1845.558276
15.819525,40,1846.300655
13.56179,15,1846.613212
14.639755,31,1847.08016
18.489955,136,1849.834374
14.763147,23,1850.343105
13.843201,31,1850.968034
15.064754,36,1851.60882
13.66657,14,1851.832873
17.374913,46,1852.823686
13.437498,10,1853.051117
17.659622,107,1855.100798
14.3983,18,1855.442552
-10.31223,43,1856.357686
17.278953,40,1857.140429
15.452314,26,1857.61603
15.280879,45,1858.580831
14.380565,19,1858.966359
14.272176,15,1859.227741
16.215777,26,1859.807037
13.813277,11,1860.016221
14.81538,42,1860.953753
15.71369,39,1861.721858
14.571088,22,1862.120299
13.296302,17,1862.417139
14.869188,34,1863.174024
13.801589,28,1863.687921
14.627244,18,1864.007781
14.175946,15,1864.256031
14.469179,28,1864.720401
14.21721,31,1865.382865
14.730033,24,1865.829416
13.235928,60,1867.000894
15.30439,60,1868.119238
13.245835,10,1868.324768
14.193862,15,1868.577022
15.26719,37,1869.31091
13.816338,13,1869.591841
13.076891,11,1869.845228
15.323759,35,1870.491588
23.845675,144,1873.457654
18.401559,82,1874.750892
17.097569,76,1876.184364
14.000132,22,1876.527281
-8.006793,44,1877.552221
14.647269,46,1878.281454
16.517261,26,1878.826366
20.03122,63,1879.697452
15.561537,11,1879.906718
14.154423,15,1880.214633
13.756659,16,1880.465546
13.689878,11,1880.654707
17.266299,57,1881.727207
12.663709,42,1882.553305
15.204656,24,1883.000784
13.993117,16,1883.250259
14.95646,30,1883.782481
15.901847,29,1884.329082
13.919863,20,1884.797585
22.39215,145,1887.690812
14.141905,18,1888.060084
14.000902,15,1888.288124
18.839491,79,1889.637651
13.334314,12,1889.914821
14.475928,21,1890.188771
13.772575,30,1890.689461
21.759554,120,1893.201559
17.038503,46,1893.958308
13.841865,15,1894.230667
14.638955,22,1894.571114
15.752809,33,1895.228445
13.445467,11,1895.439003
14.189134,13,1895.680738
13.853263,15,1895.992
14.783791,28,1896.522309
17.100766,46,1897.396535
13.623927,10,1897.604947
14.654253,45,1898.609938
18.381928,154,1901.332068
13.552726,19,1901.72086
14.679896,15,1902.00825
14.545837,12,1902.267304
14.853468,21,1902.664152
15.914111,50,1903.671202
13.830497,16,1903.924011
20.414559,61,1904.94574
14.904826,20,1905.319773
14.347823,19,1905.645693
19.352617,59,1906.641703
13.260953,15,1906.910969
17.246756,84,1908.671413
19.376615,82,1910.056303
16.428113,24,1910.466065
13.503367,14,1910.729177
16.981712,78,1912.245418
19.914157,108,1914.166337
16.624402,50,1915.087357
13.100826,10,1915.291717
13.196752,15,1915.579079
13.35971,17,1915.876685
16.994779,44,1916.756405
13.533176,13,1916.994751
13.956663,18,1917.255197
16.254692,78,1918.710243
18.773615,58,1919.975389
16.865193,30,1920.59839
13.853362,14,1920.881828
13.587184,17,1921.238912
13.483646,13,1921.496926
14.849062,25,1922.072121
14.195929,35,1922.753017
13.605813,12,1923.007761
14.58435,69,1924.10848
14.183246,13,1924.364433
15.65343,19,1924.679275
13.76539,13,1924.939677
13.442344,12,1925.193507
14.881071,34,1925.925198
17.18771,102,1927.772532
13.362805,11,1927.985221
14.075613,16,1928.215415
14.271728,20,1928.647591
13.989999,16,1928.979908
15.463706,14,1929.231259
13.829947,15,1929.542588
16.442476,41,1930.267513
14.224197,25,1930.722305
14.001618,19,1931.010024
16.429422,39,1931.668381
14.129835,13,1931.969664
20.266696,90,1933.805653
15.589034,37,1934.601384
16.492623,58,1935.37971
15.049319,26,1935.715693
15.337415,38,1936.450973
14.082323,13,1936.751126
14.0364,20,1937.2036
13.755629,34,1937.875227
18.808572,71,1939.232553
-9.007952,22,1939.43321
13.617139,13,1939.695205
16.422751,47,1940.609278
14.057109,18,1940.930755
18.278656,48,1941.82263
14.803531,32,1942.493169
15.105652,44,1943.372617
16.428696,55,1944.55
14.990877,28,1945.136876
14.604216,28,1945.623775
13.610267,13,1945.863736
16.296395,52,1946.983781
14.024646,19,1947.26793
15.692226,44,1948.134542
23.15728,92,1949.84908
16.237581,51,1950.861987
16.467297,38,1951.493269
13.968145,12,1951.748311
16.72866,51,1952.756783
13.516613,14,1952.999735
15.052108,21,1953.418271
17.815931,58,1954.376076
17.214109,27,1954.855744
14.343011,13,1955.032776
15.3602,25,1955.52673
13.720353,13,1955.787068
13.482104,21,1956.280851
12.883473,14,1956.570077
18.178095,73,1957.865625
15.662904,15,1958.134058
16.466779,13,1958.359802
13.738366,67,1959.66845
15.004031,39,1960.348474
13.299617,11,1960.601169
14.378818,16,1960.831725
14.614073,25,1961.242433
13.302239,20,1961.695346
15.383197,34,1962.430998
14.342056,24,1962.775693
13.645527,21,1963.130432
15.945146,39,1963.863544
14.015807,16,1964.177302
15.072258,26,1964.634691
17.627791,49,1965.605482
14.34169,36,1966.264333
22.190406,110,1968.525713
15.270273,15,1968.774782
15.191945,20,1969.016543
14.266739,23,1969.532627
18.141399,36,1970.155225
17.801851,47,1970.946361
13.906768,15,1971.178753
14.170583,14,1971.446917
14.795354,29,1971.95956
16.094813,65,1973.241065
14.012775,15,1973.590755
13.065274,11,1973.843121
14.385748,30,1974.402502
13.963414,14,1974.692517
17.13564,31,1975.265024
15.83991,130,1977.776244
15.590107,28,1978.303579
14.575875,43,1979.019343
19.552615,78,1980.665902
14.211981,16,1980.98701
17.466125,58,1982.12816
15.723245,42,1982.995556
13.745365,16,1983.29652
17.455926,48,1984.193082
13.849001,16,1984.467079
13.655135,14,1984.670851
14.448577,25,1985.128278
18.403814,82,1986.907733
14.244982,15,1987.195344
14.422073,19,1987.569289
17.016128,50,1988.410714
17.887349,24,1988.861237
13.096795,47,1989.676848
13.498865,19,1990.044275
14.018402,16,1990.318444
14.02756,15,1990.628737
14.551072,22,1991.007961
15.709855,31,1991.649294
13.741638,15,1991.897667
15.691673,20,1992.335185
14.255884,22,1992.694384
15.917172,14,1992.980229
18.21829,58,1994.084076
13.386323,16,1994.416562
17.433282,78,1995.81111
13.466305,12,1996.066194
15.558896,15,1996.293033
15.269624,40,1997.104639
15.695265,32,1997.7767
13.523511,12,1997.993509
16.362304,41,1998.763836
14.008954,28,1999.293393
17.645702,51,2000.226779
14.37831,19,2000.571453
13.374586,8,2000.768329
15.138025,22,2001.209936
14.931283,29,2001.785221
16.649379,40,2002.407785
15.068962,15,2002.678224
13.729605,37,2003.466619
16.681466,58,2004.538895
18.306911,52,2005.473808
14.99195,24,2006.024037
14.53885,29,2006.500164
16.55857,39,2007.358857
14.548278,13,2007.597363
14.913408,18,2007.860103
15.673624,44,2008.60661
13.05761,33,2009.019976
13.215373,9,2009.242368
15.757719,38,2010.079439
18.168295,44,2010.822277
16.449885,49,2011.830064
16.207963,54,2012.78079
14.990756,20,2013.069067
14.25425,16,2013.364026
13.942524,13,2013.668341
14.674,17,2013.944286
20.192774,108,2016.019637
16.236368,76,2017.183286
14.05899,21,2017.588584
14.499948,30,2018.14463
13.528443,13,2018.408875
14.374826,18,2018.671732
-10.914469,16,2019.024133
16.869378,41,2019.687323
14.58391,18,2019.943243
16.302602,20,2020.177044
13.75345,14,2020.478759
16.103618,34,2021.156832
16.005466,24,2021.495879
15.157077,32,2022.118702
15.299666,32,2022.825183
14.270679,12,2023.084276
14.618794,26,2023.661587
21.846466,104,2025.711848
15.849817,21,2026.15127
16.900309,50,2027.15992
14.621314,15,2027.428824
17.746217,51,2028.226378
14.22327,14,2028.492003
15.557054,13,2028.71123
17.341929,50,2029.32669
15.515105,13,2029.590357
15.100724,29,2030.104134
13.982213,31,2030.644468
19.877164,68,2032.011754
15.159839,26,2032.511916
16.610996,50,2033.385867
15.419982,42,2034.278761
13.680698,14,2034.584599
13.803987,17,2034.858196
17.706745,66,2036.127324
13.681262,12,2036.424061
16.414211,37,2037.092025
16.953826,61,2038.295188
13.645005,11,2038.528833
16.017763,34,2039.193921
17.288057,51,2040.227614
18.16353,58,2041.243038
15.299868,18,2041.587564
14.300963,11,2041.839236
15.215107,23,2042.286112
17.76106,71,2043.65498
12.907955,10,2043.885595
15.583381,27,2044.445796
-7.699096,40,2045.12974
13.097405,12,2045.384701
14.560796,15,2045.650256
16.455878,37,2046.295964
-9.029288,16,2046.569441
13.654603,16,2046.88388
17.629339,53,2047.925994
14.289082,12,2048.201771
15.103158,33,2048.813259
14.032039,25,2049.311027
12.857469,11,2049.527782
14.560606,61,2050.867246
-8.060138,45,2051.727314
17.619612,54,2052.79624
15.056658,20,2053.268142
14.054596,16,2053.581841
13.422153,18,2053.925477
18.190163,47,2054.824854
13.79123,16,2055.14378
15.073567,28,2055.692211
14.456223,16,2055.944216
14.121684,22,2056.243437
15.892042,27,2056.828224
17.421386,42,2057.707339
16.201741,46,2058.53892
17.153638,188,2061.776917
15.726335,44,2062.616884
26.290245,149,2065.568701
15.891066,37,2066.154199
15.764324,32,2066.859387
18.539079,53,2067.860988
13.952323,27,2068.365364
13.360669,12,2068.62302
14.810782,19,2068.972625
14.094189,17,2069.251893
20.028935,147,2072.187896
20.615217,68,2073.56746
15.169126,42,2074.384182
14.360004,14,2074.627045
13.877975,21,2075.060524
13.367027,9,2075.242758
16.653619,68,2076.672301
14.658362,19,2077.003413
14.607063,13,2077.22132
14.006283,18,2077.459793
12.869317,25,2077.888548
14.05912,12,2078.080321
16.214629,41,2078.766442
15.296053,28,2079.212009
13.579822,12,2079.415216
16.413823,43,2080.150822
13.671735,15,2080.401469
14.627551,14,2080.686724
18.808673,70,2082.005442
-11.483449,61,2083.301057
16.955937,43,2084.107553
15.405193,37,2084.758854
17.38727,33,2085.47222
13.987662,12,2085.730189
14.482253,22,2086.191871
15.573153,29,2086.868881
14.679952,39,2087.672329
16.127043,68,2088.958691
15.153352,29,2089.439461
13.60686,10,2089.664762
14.855026,21,2089.938013
15.700775,27,2090.384879
24.672978,128,2092.551734
14.887432,24,2093.107172
13.716846,22,2093.589878
16.187896,45,2094.479188
13.90371,12,2094.736064
19.918544,103,2096.695889
17.474693,45,2097.495759
13.878513,14,2097.717993
13.869797,14,2097.958895
14.147931,20,2098.366516
13.661862,11,2098.615937
13.727023,13,2098.892194
14.986487,39,2099.594039
14.784112,41,2100.357686
16.727643,23,2100.761526
13.479145,20,2101.131138
15.205275,20,2101.546274
16.139633,38,2102.250853
16.661591,56,2103.334193
13.245338,17,2103.615378
14.043663,13,2103.918221
14.758616,21,2104.352423
17.276819,49,2105.271671
13.986847,18,2105.634847
27.876055,144,2108.583213
17.84555,50,2109.292767
15.355921,26,2109.870095
13.904801,12,2110.126112
11.466692,12,2110.383466
15.305831,31,2111.094605
14.235915,19,2111.444863
13.418853,13,2111.649953
13.690593,14,2111.911537
13.885093,12,2112.166458
21.310666,108,2114.142349
15.29008,31,2114.732297
15.505746,75,2115.993302
13.711575,8,2116.169183
13.82457,20,2116.543626
14.130338,13,2116.821572
14.185891,13,2117.079588
14.782466,17,2117.375919
12.45153,16,2117.649038
14.195199,15,2117.873544
-5.601205,82,2119.34044
15.11489,24,2119.736683
17.208983,46,2120.524046
17.831307,80,2121.786009
16.89241,29,2122.327745
13.045288,18,2122.701157
15.074869,24,2123.032598
15.001764,28,2123.604842
13.726875,20,2123.92498
14.237748,15,2124.239004
13.093454,14,2124.548829
12.90526,20,2124.868519
12.69262,18,2125.163005
14.009345,16,2125.457755
15.695468,40,2126.158269
13.487542,8,2126.335757
19.038056,56,2127.296037
15.254319,8,2127.455049
22.803826,87,2128.625383
13.847026,14,2128.868572
13.776311,22,2129.256331
13.595883,9,2129.440518
16.593764,43,2130.318708
15.573882,34,2130.993631
17.650366,47,2131.784312
13.868436,14,2132.008506
14.46043,17,2132.326549
15.284133,31,2132.878081
-12.678864,25,2133.320743
15.623908,19,2133.727943
13.866273,17,2134.087635
15.228609,11,2134.318348
13.193609,10,2134.482571
14.189089,24,2134.785963
13.903686,16,2135.057105
19.053112,61,2136.183167
14.264119,14,2136.449861
17.411614,46,2137.32462
18.416895,53,2138.157768
14.69186,24,2138.499709
13.898355,17,2138.776348
14.586227,18,2139.11707
15.245629,21,2139.449696
15.302895,18,2139.72839
15.672827,23,2140.192888
16.205105,35,2140.762787
13.563268,23,2141.104911
15.274813,27,2141.687408
14.589441,8,2141.86244
13.813662,17,2142.142363
19.121072,70,2143.51922
13.236054,11,2143.748235
14.32428,26,2144.153314
13.494721,10,2144.344716
13.823083,12,2144.60153
19.065029,65,2145.909818
15.92183,52,2146.809634
18.590691,54,2147.778945
15.860863,30,2148.38001
14.296758,15,2148.60693
15.725462,39,2149.45927
16.176671,38,2150.217512
13.050924,10,2150.443672
16.803701,37,2151.19829
16.377284,43,2152.098506
