#{"t_start": 1760612182.2635891, "env_id": "None"}
r,l,t
12.576736,16,18355.707387
12.249331,11,18355.997282
11.78763,14,18356.36052
12.049192,13,18356.702259
12.281068,13,18357.043394
12.482716,17,18357.460687
11.98847,9,18357.700785
11.796054,16,18358.115963
11.914849,12,18358.436013
12.019709,12,18358.751482
11.630764,14,18359.119893
12.35857,18,18359.587275
11.953492,11,18359.877623
11.953069,11,18360.169208
11.965014,17,18360.595032
12.625011,13,18360.936429
12.191878,24,18361.552914
12.408452,17,18361.99596
12.211041,11,18362.468047
12.113288,8,18362.643968
12.106899,14,18363.011305
11.925017,17,18363.452625
12.105543,14,18363.820529
12.316665,19,18364.313878
12.444376,11,18364.622346
12.086801,8,18364.858642
12.11321,12,18365.177789
12.155616,13,18365.496085
12.087082,14,18365.860623
11.854762,12,18366.177481
12.08196,10,18366.444425
12.217391,12,18366.780235
12.210028,13,18367.129738
12.5945,12,18367.442783
11.971803,10,18367.710259
12.278204,10,18367.976402
11.917986,13,18368.315989
11.938092,16,18368.729291
12.307853,11,18369.018027
12.016819,10,18369.284928
12.121223,9,18369.544989
12.026931,12,18369.859704
11.806463,11,18370.127996
12.138044,16,18370.560521
11.963085,13,18370.900591
11.995553,11,18371.191767
12.049211,11,18371.483089
12.140511,11,18371.773475
12.314286,13,18372.135037
11.924499,21,18372.691713
11.895937,14,18373.056323
11.85101,17,18373.67435
12.264897,13,18373.993488
12.582141,12,18374.310009
11.389071,24,18374.92673
11.631432,14,18375.292765
12.042748,11,18375.585859
12.330837,12,18375.905675
11.914082,16,18376.316239
12.658623,11,18376.604213
11.866807,15,18376.992777
11.893562,11,18377.280712
12.205837,16,18377.691289
12.363709,9,18377.929467
11.893048,13,18378.268233
12.195885,11,18378.562303
12.025428,14,18379.084841
11.997761,14,18379.410249
12.165267,12,18379.707406
12.023813,13,18380.044541
11.905791,12,18380.358434
12.066214,13,18380.714211
12.081954,16,18381.131873
12.450813,16,18381.545582
11.728887,13,18381.885776
12.354128,11,18382.179586
12.176972,8,18382.433871
12.49382,9,18382.775509
12.528684,12,18383.089924
12.844322,16,18383.50473
11.908022,14,18383.869383
12.257244,14,18384.233598
12.150524,14,18384.596845
12.014603,13,18384.938524
-12.471705,14,18385.30443
12.358909,14,18385.670746
11.955819,12,18385.985203
12.138128,11,18386.29774
12.332712,13,18386.619454
11.862878,12,18386.93487
11.779401,13,18387.275188
11.905547,10,18387.54337
11.819393,16,18387.960573
12.370835,18,18388.422395
12.031442,12,18388.758617
11.862893,16,18389.172845
12.379548,12,18389.689282
12.004295,10,18389.92034
12.255704,9,18390.16624
12.130428,9,18390.409881
12.322293,12,18390.727829
11.918276,14,18391.107752
11.942881,17,18391.551831
11.822121,13,18391.89618
11.97236,17,18392.339061
11.878548,12,18392.654024
12.399209,16,18393.249605
12.056461,11,18393.499153
12.015328,12,18394.05296
11.775882,15,18394.401174
12.018644,11,18394.872647
12.072336,13,18395.172155
12.290825,12,18395.48675
11.973564,12,18395.801579
11.946772,14,18396.169536
12.145415,14,18396.746691
12.017405,7,18396.912157
11.954351,16,18397.304041
11.602727,18,18397.767543
12.159315,11,18398.059827
11.880998,14,18398.424211
12.120229,11,18398.731548
11.625693,14,18399.095459
11.890899,12,18399.411161
12.413643,18,18399.875153
12.220226,11,18400.346232
12.309546,12,18400.6204
12.568177,12,18400.93825
12.202539,12,18401.25309
12.023034,20,18401.7678
12.258267,14,18402.132652
11.993725,10,18402.398931
11.698493,15,18402.829509
12.534981,19,18403.500355
-12.582476,14,18403.806344
12.544529,10,18404.073586
12.037458,9,18404.360201
11.815206,12,18404.684017
11.863083,14,18405.229248
11.98914,19,18405.858919
12.04841,10,18406.086734
12.030514,11,18406.54116
12.494401,11,18406.792982
11.949087,10,18407.061198
12.035127,13,18407.380157
11.793736,10,18407.644185
11.892492,19,18408.129582
12.284994,10,18408.593282
12.368166,13,18409.07144
12.424597,12,18409.344288
11.850577,18,18409.805975
11.868526,10,18410.070688
12.135855,10,18410.338166
11.990259,15,18410.727548
11.851327,14,18411.274004
12.191756,13,18411.553177
11.768484,16,18411.94544
11.845454,19,18412.432108
12.31417,12,18412.746793
12.29129,14,18413.112347
12.117114,10,18413.398489
11.837349,12,18413.718574
11.975568,15,18414.107915
11.746529,16,18414.497665
12.035351,12,18414.811662
11.72359,13,18415.130255
12.293357,20,18415.638324
12.288718,12,18415.957141
11.878103,16,18416.370034
12.283931,12,18416.686549
11.903655,12,18417.002345
12.032334,11,18417.29362
11.98551,15,18417.68451
11.875349,14,18418.211203
12.399869,14,18418.566314
11.93257,10,18418.841221
11.845744,9,18419.088837
11.5906,22,18419.540244
13.193995,17,18419.988712
11.967852,10,18420.259557
12.102752,11,18420.553198
12.175242,10,18420.82076
11.895189,14,18421.187237
11.960752,21,18421.721072
12.03149,11,18422.212474
11.934214,20,18422.68359
11.966683,13,18423.202768
12.059048,11,18423.472024
12.169802,12,18423.767958
12.137537,9,18424.193029
12.205252,12,18424.467715
12.215096,11,18424.75756
11.745839,15,18425.121724
11.945503,12,18425.415617
11.995567,12,18425.730872
-12.384354,18,18426.195054
12.217003,15,18426.58707
11.991927,11,18427.068467
12.254921,10,18427.311998
12.046078,11,18427.602561
12.295797,13,18427.943944
11.982736,14,18428.312907
12.061903,15,18428.722903
12.172651,13,18429.245637
12.071766,12,18429.520377
11.86586,10,18429.787503
11.721179,14,18430.152349
12.688983,12,18430.447793
11.954225,13,18430.785988
12.254143,15,18431.359028
11.517496,18,18431.783193
11.830134,15,18432.171287
11.873153,11,18432.461167
12.226869,10,18432.728202
12.103358,14,18433.071011
11.986027,14,18433.43684
12.005865,15,18433.828197
12.174227,12,18434.303787
12.647347,18,18434.746495
11.934268,12,18435.062106
12.116145,12,18435.362772
11.945321,11,18435.673507
12.315947,16,18436.087442
12.194352,11,18436.378632
12.161826,9,18436.640694
11.939938,17,18437.086466
11.933812,11,18437.382857
12.117625,18,18437.847489
12.014806,12,18438.144953
11.735069,14,18438.510473
12.206235,11,18438.802902
11.914413,12,18439.120614
11.894274,11,18439.399039
12.3879,15,18439.788836
12.137019,14,18440.163065
11.981382,15,18440.552413
11.947064,13,18440.894585
11.752084,13,18441.235394
12.330467,12,18441.553507
12.25838,16,18441.969349
12.095341,11,18442.258991
12.160555,11,18442.548125
12.100014,13,18442.885788
12.872044,14,18443.271434
11.949146,13,18443.61572
11.875819,10,18443.881178
12.003503,17,18444.315758
12.6567,19,18444.981319
11.801415,15,18445.332351
12.367258,12,18445.648324
11.752591,15,18446.047909
12.148847,13,18446.38568
12.076622,15,18446.796146
12.120286,14,18447.158226
12.293096,13,18447.474807
12.070883,11,18447.76576
12.198891,10,18448.032581
12.036782,10,18448.312602
12.090173,18,18448.783803
11.967855,13,18449.12615
12.031768,12,18449.439566
11.937345,13,18449.779886
12.09981,13,18450.121408
12.149927,15,18450.517057
11.929944,15,18450.912896
12.117144,8,18451.148408
12.083613,11,18451.418792
13.039662,13,18451.760447
12.04352,13,18452.099976
11.994228,10,18452.387055
12.450639,10,18452.652441
11.70654,13,18452.99444
11.951335,11,18453.285534
12.199486,10,18453.573979
11.854136,13,18453.915261
11.916649,11,18454.205511
12.165704,11,18454.494536
12.030361,19,18454.986287
12.162928,11,18455.276075
12.104686,9,18455.516332
11.976869,17,18455.956529
12.126214,12,18456.271049
12.381832,10,18456.53767
11.941396,12,18456.866127
12.075313,14,18457.238883
11.801675,13,18457.57978
12.705613,11,18457.869688
12.517872,15,18458.257541
12.044909,10,18458.522341
12.093967,20,18459.034525
12.018464,13,18459.352151
11.726994,13,18459.695791
12.843045,11,18459.973264
12.232205,11,18460.281507
11.963303,9,18460.521097
12.062945,11,18460.812126
11.929447,11,18461.123473
12.034166,11,18461.437841
11.943864,13,18461.775262
12.244339,16,18462.197926
11.982067,10,18462.489523
11.234265,21,18462.872875
12.530257,11,18463.183757
12.040297,13,18463.520671
12.176992,9,18463.762338
11.909927,10,18464.00671
12.459511,16,18464.421891
12.207854,13,18464.782502
11.753513,15,18465.173708
11.996272,12,18465.509567
11.915122,11,18465.804334
12.0987,18,18466.27512
11.72947,16,18466.695883
12.057666,11,18466.987664
11.926415,16,18467.404428
12.110053,14,18467.76925
11.893358,11,18468.063848
12.011798,20,18468.770765
12.17653,10,18468.996892
12.039803,13,18469.336996
12.056177,10,18469.604516
12.175971,12,18469.922082
12.18364,16,18470.357098
12.111203,11,18470.613864
12.246691,11,18470.925296
12.005966,11,18471.215942
12.15812,14,18471.560861
12.067822,16,18471.976348
11.850654,12,18472.294622
12.066446,19,18472.781958
12.080298,15,18473.169676
12.201375,11,18473.459197
12.083611,10,18473.722142
12.059305,16,18474.136668
11.883523,13,18474.478603
11.857893,13,18474.795943
12.191917,11,18475.085921
12.467077,15,18475.47553
12.27683,11,18475.769314
11.898262,11,18476.059899
12.345138,10,18476.509509
11.964785,14,18476.831797
12.349897,12,18477.146091
12.137421,11,18477.443215
12.308639,11,18477.735761
12.202783,16,18478.189845
12.23681,14,18478.553809
11.771533,16,18478.966827
12.073151,18,18479.430353
11.811779,13,18479.769098
12.083131,11,18480.081128
11.729838,14,18480.446625
11.983857,10,18480.893622
11.638208,17,18481.231479
12.186907,16,18481.645694
12.318041,10,18481.909732
12.047874,13,18482.248239
12.099754,10,18482.513382
11.932167,14,18482.895479
12.5997,15,18483.282753
12.361219,15,18483.675468
11.936684,10,18483.94012
11.851768,12,18484.231843
11.919117,12,18484.546116
12.154349,13,18485.067237
12.196041,9,18485.269238
12.040051,17,18485.709006
12.024381,10,18485.975981
12.4128,9,18486.218725
12.012577,15,18486.61361
12.642014,8,18486.839797
12.35271,10,18487.115659
12.473384,15,18487.505442
11.913796,12,18487.823951
12.215845,12,18488.158675
11.941285,15,18488.546048
12.29705,9,18488.967681
12.63831,9,18489.169719
11.999224,13,18489.513466
12.094816,10,18489.7972
11.885711,17,18490.238057
11.825791,12,18490.554599
-12.419836,12,18490.871152
11.800256,17,18491.311704
11.779296,17,18491.754756
12.150865,14,18492.120713
12.913313,11,18492.412559
12.308097,17,18492.870405
12.088921,11,18493.173199
12.107864,14,18493.568806
12.469522,12,18493.886343
12.064781,11,18494.190259
11.816837,16,18494.482481
12.166729,11,18494.772149
12.118715,11,18495.081743
12.069422,11,18495.374165
12.226653,10,18495.840555
12.150451,14,18496.169261
12.041369,10,18496.435157
12.589998,9,18496.756229
12.168764,18,18497.2223
12.361338,9,18497.484128
12.088476,10,18497.747564
12.510646,11,18498.0185
11.856111,14,18498.388221
11.868074,9,18498.63023
12.004901,16,18499.045813
12.030549,12,18499.361497
12.365123,10,18499.628858
12.115576,12,18500.066397
12.98497,13,18500.407386
12.407898,19,18500.897172
11.864269,12,18501.213105
12.112747,11,18501.705294
11.675566,22,18502.408375
11.920198,9,18502.612185
12.188997,19,18503.078903
12.373698,16,18503.496489
12.33112,14,18503.861264
11.959477,12,18504.358483
12.496669,11,18504.612184
11.878047,13,18504.949438
12.54324,17,18505.447897
11.749655,15,18505.838998
11.559665,20,18506.292233
12.10573,11,18506.584384
11.688068,12,18506.87925
12.108216,9,18507.140675
12.421037,11,18507.434987
12.193111,13,18507.796433
11.875477,12,18508.111784
12.006918,16,18508.505768
12.054044,13,18508.845249
12.383985,12,18509.162968
12.370088,11,18509.47495
11.997414,15,18509.862037
11.854822,18,18510.329415
12.035121,12,18510.64274
12.045047,12,18510.957931
12.468721,12,18511.274626
11.978366,15,18511.842097
12.084912,9,18512.046685
11.645938,15,18512.436486
11.915852,12,18512.752362
11.927914,13,18513.092675
12.229195,11,18513.382516
12.028468,15,18513.769596
11.870009,20,18514.282313
12.034513,12,18514.597705
-12.305473,14,18514.983268
12.083034,14,18515.352
11.967285,11,18515.645998
12.369684,18,18516.106213
12.251125,12,18516.421912
11.825808,12,18516.746974
11.94973,15,18517.153928
12.070041,10,18517.427047
11.733608,16,18517.83997
12.338074,15,18518.169865
11.988045,17,18518.606533
12.27738,13,18518.947511
12.858542,10,18519.221622
11.79048,14,18519.586207
11.856471,12,18519.901577
11.772998,13,18520.238521
12.271736,11,18520.529637
11.876987,11,18520.820236
11.934628,10,18521.086185
12.115199,11,18521.377615
12.091372,14,18521.741489
12.236613,9,18521.984417
12.182289,13,18522.308446
12.097937,14,18522.650138
12.302332,8,18522.906282
12.104625,10,18523.17078
12.084012,9,18523.396219
12.039766,19,18523.888757
12.082499,11,18524.182107
12.049636,16,18524.597839
11.604129,16,18525.013105
12.485146,13,18525.371711
11.714624,15,18525.739977
11.912641,11,18526.032494
12.196934,10,18526.299769
12.167283,8,18526.515726
11.88994,17,18527.140037
12.262384,8,18527.414826
12.192357,14,18527.779889
12.376061,19,18528.453222
12.275071,9,18528.673213
11.887252,17,18529.112787
12.345873,28,18530.024416
12.309756,18,18530.447806
12.363804,8,18530.725053
12.053086,11,18531.024939
12.008911,10,18531.294668
11.994629,10,18531.562541
12.2124,13,18531.922786
11.950926,18,18532.41387
11.792619,13,18532.755234
11.965068,12,18533.079934
12.850146,9,18533.399595
11.993054,11,18533.75213
12.027535,11,18534.223874
11.866638,16,18534.602462
12.076806,14,18534.974991
12.202416,15,18535.368166
12.164268,15,18535.761176
12.085959,10,18536.030379
-12.16191,6,18536.296638
11.760656,15,18536.691305
12.378542,13,18537.036983
11.988767,12,18537.356151
12.10609,11,18537.652561
11.768709,13,18537.995442
12.360888,17,18538.438724
12.207031,12,18538.753431
11.912261,12,18539.069944
12.181622,12,18539.386562
12.083333,13,18539.72972
12.016205,16,18540.146013
11.906955,15,18540.537661
12.173388,18,18540.987137
12.135306,10,18541.25959
12.048459,13,18541.780152
12.044938,12,18542.035908
12.78602,15,18542.486521
12.395028,15,18542.879052
12.184706,10,18543.186405
11.998391,9,18543.432281
12.098749,12,18543.746613
12.042372,14,18544.11158
11.677951,14,18544.419163
12.124434,11,18544.713352
11.839803,12,18545.046836
12.006636,16,18545.466073
11.925776,12,18545.785429
12.250307,10,18546.090236
12.436833,14,18546.468607
11.588858,19,18546.926164
12.075757,10,18547.209139
11.957495,13,18547.737242
12.249648,14,18548.061475
11.876809,14,18548.425031
12.213308,10,18548.691639
12.011489,10,18548.957048
12.149984,11,18549.245553
12.071682,10,18549.51535
11.962237,11,18549.807161
11.935788,10,18550.073624
12.142582,12,18550.407441
11.877289,16,18550.821868
12.011319,11,18551.29641
12.320076,11,18551.56199
12.206958,16,18551.978597
12.101667,19,18552.667013
11.888134,11,18552.916987
11.984829,13,18553.256006
12.321551,16,18553.670489
11.751314,18,18554.135241
12.031533,9,18554.475398
11.969178,11,18554.764366
12.092902,14,18555.148668
12.092355,9,18555.448356
12.742303,12,18555.751481
12.071236,9,18555.991642
12.126013,11,18556.280252
13.15183,11,18556.589268
11.892603,10,18557.035439
12.260841,13,18557.334064
11.948504,10,18557.598014
12.159429,9,18557.839679
11.847664,12,18558.156984
12.200392,11,18558.454159
11.811633,16,18559.05422
12.006849,11,18559.318659
12.199342,12,18559.815515
11.69814,13,18560.117819
11.883393,13,18560.40203
11.954739,11,18560.690806
11.894894,12,18561.191064
12.084875,13,18561.4939
12.020146,17,18561.931501
11.956052,11,18562.220433
12.078897,12,18562.534419
12.12859,15,18562.903978
11.810483,9,18563.157721
11.991874,15,18563.685439
11.631643,15,18564.046028
11.87784,10,18564.314175
11.782475,18,18564.779838
12.200007,9,18565.280243
12.223494,21,18565.780704
12.014385,13,18566.12681
12.081282,20,18566.640037
12.167263,9,18566.88124
11.923881,11,18567.174418
12.249555,20,18567.689438
12.000355,12,18568.187943
12.020378,15,18568.536525
11.981044,14,18568.903843
12.176065,13,18569.244749
11.937015,12,18569.565621
12.13099,10,18569.850411
11.852253,13,18570.196061
11.891506,12,18570.523246
12.09166,11,18570.82652
11.68382,15,18571.225749
11.82164,11,18571.695277
11.895036,14,18572.025667
12.116631,12,18572.360092
12.052981,11,18572.650393
